duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
663,2018-12-06 17:10:24,2018-12-06 17:21:28,31239,Rhode Island & Connecticut Ave NW,31101,14th & V St NW,W01477,Member
732,2018-12-19 17:16:28,2018-12-19 17:28:41,31202,14th & R St NW,31519,1st & O St NW,W23615,Member
113,2018-12-19 18:22:50,2018-12-19 18:24:43,31296,Columbia & Ontario Rd NW,31103,16th & Harvard St NW,W01382,Member
645,2018-12-07 07:58:10,2018-12-07 08:08:55,31278,18th & R St NW,31291,Vermont Ave & I St NW,W21353,Member
398,2018-12-13 22:18:07,2018-12-13 22:24:45,31109,7th & T St NW,31505,Eckington Pl & Q St NE,W22466,Member
331,2018-12-22 10:23:32,2018-12-22 10:29:03,31052,Potomac Ave & 35th St S,31002,Crystal Dr & 20th St S,W00815,Member
203,2018-12-17 07:49:09,2018-12-17 07:52:32,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31288,4th St & Madison Dr NW,W22131,Member
416,2018-12-09 15:20:16,2018-12-09 15:27:12,31116,California St & Florida Ave NW,31121,Calvert St & Woodley Pl NW,W21549,Member
1451,2018-12-27 08:45:13,2018-12-27 09:09:24,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31243,4th & C St SW,W24165,Casual
402,2018-12-20 06:52:45,2018-12-20 06:59:27,31302,Wisconsin Ave & Newark St NW,31307,3000 Connecticut Ave NW / National Zoo,W22109,Member
554,2018-12-01 11:43:48,2018-12-01 11:53:02,31519,1st & O St NW,31228,8th & H St NW,W20931,Member
345,2018-12-05 13:27:58,2018-12-05 13:33:44,31299,Connecticut Ave & R St NW,31255,24th & N St NW,W00592,Member
771,2018-12-24 16:54:42,2018-12-24 17:07:34,31616,3rd & H St NE,31617,Bladensburg Rd & Benning Rd NE,70231,Member
202,2018-12-22 02:42:32,2018-12-22 02:45:55,31109,7th & T St NW,31281,8th & O St NW,W23587,Member
1491,2018-12-06 11:13:47,2018-12-06 11:38:38,31114,18th St & Wyoming Ave NW,31114,18th St & Wyoming Ave NW,W23483,Member
128,2018-12-06 08:39:51,2018-12-06 08:41:59,31515,Fort Totten Metro,31412,3rd St & Riggs Rd NE,E00134,Member
867,2018-12-13 21:40:37,2018-12-13 21:55:04,31610,Eastern Market / 7th & North Carolina Ave SE,31611,13th & H St NE,W22002,Member
339,2018-12-27 15:19:42,2018-12-27 15:25:22,31601,19th & East Capitol St SE,31606,Potomac & Pennsylvania Ave SE,E00099,Member
266,2018-12-06 17:08:42,2018-12-06 17:13:09,31639,2nd & G St NE,31627,3rd & M St NE,W21983,Member
127,2018-12-27 14:51:48,2018-12-27 14:53:55,31627,3rd & M St NE,31645,6th & K St NE,W01229,Member
495,2018-12-15 17:53:35,2018-12-15 18:01:50,31302,Wisconsin Ave & Newark St NW,31308,39th & Veazey St NW,W00330,Member
148,2018-12-27 16:54:30,2018-12-27 16:56:58,31214,17th & Corcoran St NW,31201,15th & P St NW,W23746,Member
1082,2018-12-10 10:23:46,2018-12-10 10:41:49,31263,10th & K St NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23835,Casual
167,2018-12-21 14:43:31,2018-12-21 14:46:19,31259,20th St & Virginia Ave NW,31260,23rd & E St NW ,W20618,Member
994,2018-12-13 20:46:47,2018-12-13 21:03:22,31312,Wisconsin Ave & O St NW,31280,11th & S St NW,W21576,Member
519,2018-12-20 04:40:40,2018-12-20 04:49:19,31097,Saint Asaph & Madison St,31910,Potomac Ave & Main Line Blvd,W00712,Member
1053,2018-12-03 19:15:16,2018-12-03 19:32:49,31238,14th & G St NW,31117,15th & Euclid St  NW,W01120,Member
422,2018-12-05 08:20:13,2018-12-05 08:27:16,31282,16th & R St NW,31213,17th & K St NW,W22864,Member
1053,2018-12-25 15:07:15,2018-12-25 15:24:48,32033,Piccard & W Gude Dr,32037,King Farm Blvd & Pleasant Dr,W23280,Member
437,2018-12-04 08:17:47,2018-12-04 08:25:04,31100,19th St & Pennsylvania Ave NW,31230,Metro Center / 12th & G St NW,W23472,Member
822,2018-12-23 12:00:00,2018-12-23 12:13:42,31611,13th & H St NE,31223,Convention Center / 7th & M St NW,W23555,Member
353,2018-12-06 18:39:38,2018-12-06 18:45:31,31200,Massachusetts Ave & Dupont Circle NW,31229,New Hampshire Ave & T St NW,W00466,Member
911,2018-12-03 08:53:02,2018-12-03 09:08:14,31105,14th & Harvard St NW,31238,14th & G St NW,W22789,Member
455,2018-12-29 15:25:51,2018-12-29 15:33:26,31042,Market Square / King St & Royal St,31048,King St Metro South,W01060,Member
501,2018-12-17 07:43:04,2018-12-17 07:51:26,31630,15th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00132,Member
539,2018-12-09 14:44:53,2018-12-09 14:53:52,31506,1st & Rhode Island Ave NW,31517,Union Market/6th St & Neal Pl NE,W23577,Member
751,2018-12-07 08:21:23,2018-12-07 08:33:55,31103,16th & Harvard St NW,31254,15th & K St NW,W20471,Member
778,2018-12-20 20:51:45,2018-12-20 21:04:44,31025,Central Library / N Quincy St & 10th St N,31092,Lee Hwy & N Monroe St,W00131,Member
340,2018-12-08 12:15:21,2018-12-08 12:21:01,31111,10th & U St NW,31229,New Hampshire Ave & T St NW,W20921,Member
306,2018-12-29 16:47:05,2018-12-29 16:52:12,31918,Madison & Fairfax St,31046,Henry St & Pendleton St,W21337,Member
870,2018-12-28 19:20:37,2018-12-28 19:35:08,31649,14th & Newton St NW,31506,1st & Rhode Island Ave NW,W22270,Member
980,2018-12-18 16:38:46,2018-12-18 16:55:06,31639,2nd & G St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W24037,Member
714,2018-12-07 16:25:34,2018-12-07 16:37:28,31509,New Jersey Ave & R St NW,31299,Connecticut Ave & R St NW,W22204,Member
476,2018-12-13 07:43:45,2018-12-13 07:51:42,31201,15th & P St NW,31285,22nd & P ST NW,W20163,Member
3858,2018-12-29 15:39:40,2018-12-29 16:43:59,31221,18th & M St NW,31221,18th & M St NW,W21169,Casual
579,2018-12-14 11:34:30,2018-12-14 11:44:10,31652,4th & M St SE,31108,4th & M St SW,W00726,Member
766,2018-12-05 08:20:53,2018-12-05 08:33:39,31260,23rd & E St NW ,31237,25th St & Pennsylvania Ave NW,W20387,Member
467,2018-12-07 15:51:20,2018-12-07 15:59:08,31630,15th & East Capitol St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W20767,Casual
313,2018-12-17 18:48:03,2018-12-17 18:53:16,31515,Fort Totten Metro,31412,3rd St & Riggs Rd NE,W23708,Member
1611,2018-12-17 15:32:07,2018-12-17 15:58:58,31606,Potomac & Pennsylvania Ave SE,31635,Potomac Ave & 8th St SE,W22832,Member
402,2018-12-12 14:28:06,2018-12-12 14:34:48,31236,37th & O St NW / Georgetown University,31014,Lynn & 19th St North,W23614,Member
1209,2018-12-13 07:17:27,2018-12-13 07:37:36,31623,Columbus Circle / Union Station,31252,21st St & Pennsylvania Ave NW,E00117,Member
1100,2018-12-11 05:57:21,2018-12-11 06:15:41,31606,Potomac & Pennsylvania Ave SE,31249,Jefferson Memorial,W22902,Member
1768,2018-12-09 15:58:51,2018-12-09 16:28:20,31634,3rd & Tingey St SE,31653,7th & K St NW,W20088,Member
299,2018-12-19 21:19:30,2018-12-19 21:24:30,31241,Thomas Circle,31200,Massachusetts Ave & Dupont Circle NW,W21282,Member
764,2018-12-27 13:19:50,2018-12-27 13:32:35,31639,2nd & G St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W22702,Member
294,2018-12-22 15:14:47,2018-12-22 15:19:42,31230,Metro Center / 12th & G St NW,31251,12th & L St NW,W23685,Member
1372,2018-12-24 11:38:26,2018-12-24 12:01:18,31288,4th St & Madison Dr NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W01461,Casual
676,2018-12-18 09:23:02,2018-12-18 09:34:19,31639,2nd & G St NE,31650,1st & M St SE,W23560,Member
1268,2018-12-27 12:06:37,2018-12-27 12:27:45,31246,M St & Pennsylvania Ave NW,31638,1st & H St NW,W01046,Casual
381,2018-12-22 11:26:38,2018-12-22 11:32:59,31128,23rd & M St NW,31225,C & O Canal & Wisconsin Ave NW,W23212,Member
120,2018-12-20 18:59:01,2018-12-20 19:01:01,31108,4th & M St SW,31654,King Greenleaf Rec Center,W23735,Member
1154,2018-12-06 08:03:49,2018-12-06 08:23:03,31113,Columbia Rd & Belmont St NW,31224,19th & L St NW,W22959,Casual
165,2018-12-07 22:59:44,2018-12-07 23:02:30,31634,3rd & Tingey St SE,31650,1st & M St SE,W21003,Member
180,2018-12-05 07:11:06,2018-12-05 07:14:06,31400,Georgia & New Hampshire Ave NW,31651,11th & Park Rd NW,W23389,Member
372,2018-12-03 22:42:37,2018-12-03 22:48:50,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31302,Wisconsin Ave & Newark St NW,W22694,Member
642,2018-12-12 15:07:11,2018-12-12 15:17:54,31652,4th & M St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W22628,Member
223,2018-12-07 16:12:18,2018-12-07 16:16:01,31631,8th & F St NE,31632,15th & F St NE,51045,Member
262,2018-12-09 10:33:56,2018-12-09 10:38:18,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W00403,Member
386,2018-12-05 08:17:19,2018-12-05 08:23:46,31252,21st St & Pennsylvania Ave NW,31246,M St & Pennsylvania Ave NW,W21690,Member
448,2018-12-29 17:34:12,2018-12-29 17:41:40,31627,3rd & M St NE,31614,11th & H St NE,W20357,Member
377,2018-12-17 12:25:13,2018-12-17 12:31:30,32074,Twinbrook Metro,32081,Congressional Ln & E Jefferson St,W20161,Member
898,2018-12-04 06:37:57,2018-12-04 06:52:56,31401,14th St & Spring Rd NW,31250,20th & L St NW,70159,Member
487,2018-12-10 13:58:22,2018-12-10 14:06:30,31513,Rhode Island Ave & V St NE,31286,11th & O St NW,W20412,Member
787,2018-12-05 16:09:24,2018-12-05 16:22:32,31637,North Capitol St & G Pl NE,31277,17th & G St NW,W23542,Member
1177,2018-12-13 11:58:00,2018-12-13 12:17:38,31414,Georgia Ave & Piney Branch Rd NW,31126,11th & Girard St NW,W23052,Member
520,2018-12-17 18:20:38,2018-12-17 18:29:19,31117,15th & Euclid St  NW,31266,11th & M St NW,W20940,Member
455,2018-12-21 08:17:51,2018-12-21 08:25:27,31029,N Veitch  & 20th St N,31021,Clarendon Blvd & N Fillmore St,W00681,Member
203,2018-12-17 18:58:32,2018-12-17 19:01:56,31623,Columbus Circle / Union Station,31615,6th & H St NE,W23908,Member
954,2018-12-18 08:00:01,2018-12-18 08:15:56,31616,3rd & H St NE,31239,Rhode Island & Connecticut Ave NW,W00082,Member
463,2018-12-07 19:02:04,2018-12-07 19:09:48,31204,20th & E St NW,31200,Massachusetts Ave & Dupont Circle NW,W20981,Member
237,2018-12-10 17:46:51,2018-12-10 17:50:48,31047,Braddock Rd Metro,31085,Mount Vernon Ave & E Nelson Ave,W20682,Member
1637,2018-12-21 13:14:19,2018-12-21 13:41:36,31249,Jefferson Memorial,31605,3rd & D St SE,W22754,Casual
755,2018-12-06 12:26:56,2018-12-06 12:39:32,31629,8th & East Capitol St NE,31623,Columbus Circle / Union Station,W24031,Member
1559,2018-12-27 14:39:11,2018-12-27 15:05:11,31258,Lincoln Memorial,31249,Jefferson Memorial,W22464,Member
849,2018-12-10 18:49:06,2018-12-10 19:03:16,31285,22nd & P ST NW,31228,8th & H St NW,W21591,Casual
848,2018-12-21 21:56:45,2018-12-21 22:10:53,31602,Park Rd & Holmead Pl NW,31278,18th & R St NW,W20090,Member
333,2018-12-27 10:13:23,2018-12-27 10:18:57,31097,Saint Asaph & Madison St,31042,Market Square / King St & Royal St,W20711,Member
1572,2018-12-16 15:43:52,2018-12-16 16:10:04,31234,20th & O St NW / Dupont South,31250,20th & L St NW,W23501,Member
321,2018-12-13 16:39:36,2018-12-13 16:44:58,32000,Norfolk Ave & Fairmont St,32000,Norfolk Ave & Fairmont St,W00397,Member
475,2018-12-24 00:12:40,2018-12-24 00:20:35,31214,17th & Corcoran St NW,31125,15th & W St NW,W21942,Member
122,2018-12-24 17:38:50,2018-12-24 17:40:53,31641,2nd St & Massachusetts Ave NE,31623,Columbus Circle / Union Station,W23270,Member
219,2018-12-10 11:29:54,2018-12-10 11:33:34,31631,8th & F St NE,31623,Columbus Circle / Union Station,W00916,Member
376,2018-12-22 20:11:01,2018-12-22 20:17:18,31121,Calvert St & Woodley Pl NW,31117,15th & Euclid St  NW,W00963,Member
863,2018-12-02 20:49:11,2018-12-02 21:03:34,31265,5th St & Massachusetts Ave NW,31628,1st & K St SE,W23669,Member
426,2018-12-19 17:14:50,2018-12-19 17:21:57,31321,15th St & Constitution Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W23799,Member
372,2018-12-02 13:29:46,2018-12-02 13:35:59,31649,14th & Newton St NW,31119,14th & Belmont St NW,W20460,Member
2268,2018-12-17 20:46:27,2018-12-17 21:24:16,31062,Roosevelt Island,31039,Wilson Blvd & N Quincy St,W22530,Member
369,2018-12-21 10:35:56,2018-12-21 10:42:05,31624,North Capitol St & F St NW,31627,3rd & M St NE,W22735,Member
944,2018-12-18 14:36:38,2018-12-18 14:52:23,31639,2nd & G St NE,31116,California St & Florida Ave NW,W22744,Member
539,2018-12-07 13:48:06,2018-12-07 13:57:05,31268,12th & U St NW,31230,Metro Center / 12th & G St NW,W00240,Member
638,2018-12-12 07:44:43,2018-12-12 07:55:22,31229,New Hampshire Ave & T St NW,31127,22nd & H St NW,W01450,Member
225,2018-12-04 13:36:55,2018-12-04 13:40:41,31242,18th St & Pennsylvania Ave NW,31220,US Dept of State / Virginia Ave & 21st St NW,W21794,Member
114,2018-12-17 21:04:03,2018-12-17 21:05:57,31627,3rd & M St NE,31603,1st & M St NE,W23502,Member
456,2018-12-13 09:51:54,2018-12-13 09:59:30,31239,Rhode Island & Connecticut Ave NW,31251,12th & L St NW,W23215,Member
600,2018-12-12 07:30:03,2018-12-12 07:40:04,31641,2nd St & Massachusetts Ave NE,31230,Metro Center / 12th & G St NW,W00702,Member
806,2018-12-18 07:59:16,2018-12-18 08:12:43,31118,3rd & Elm St NW,31232,7th & F St NW / National Portrait Gallery,W22613,Member
534,2018-12-07 17:24:03,2018-12-07 17:32:58,31218,L'Enfant Plaza / 7th & C St SW,31643,1st & D St SE,W21814,Member
129,2018-12-18 07:17:52,2018-12-18 07:20:02,31108,4th & M St SW,31654,King Greenleaf Rec Center,W23543,Member
189,2018-12-31 11:19:07,2018-12-31 11:22:17,31282,16th & R St NW,31201,15th & P St NW,W24083,Member
360,2018-12-07 18:50:36,2018-12-07 18:56:37,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W23780,Member
760,2018-12-04 07:44:21,2018-12-04 07:57:02,31126,11th & Girard St NW,31255,24th & N St NW,W23615,Member
774,2018-12-20 00:01:49,2018-12-20 00:14:44,31202,14th & R St NW,31506,1st & Rhode Island Ave NW,W24075,Member
82,2018-12-30 13:16:14,2018-12-30 13:17:36,31651,11th & Park Rd NW,31102,11th & Kenyon St NW,W22793,Member
266,2018-12-18 10:58:16,2018-12-18 11:02:43,31621,4th & D St NW / Judiciary Square,31642,New Jersey Ave & L St NW,W20809,Member
1218,2018-12-08 09:32:24,2018-12-08 09:52:43,31622,13th & D St NE,31247,Jefferson Dr & 14th St SW,W00197,Member
1292,2018-12-03 10:36:47,2018-12-03 10:58:19,31308,39th & Veazey St NW,31279,19th & G St NW,W21770,Member
663,2018-12-28 20:50:13,2018-12-28 21:01:16,31201,15th & P St NW,31114,18th St & Wyoming Ave NW,W23679,Member
1574,2018-12-21 08:18:15,2018-12-21 08:44:29,31412,3rd St & Riggs Rd NE,31213,17th & K St NW,70059,Member
990,2018-12-17 14:23:25,2018-12-17 14:39:56,31251,12th & L St NW,31236,37th & O St NW / Georgetown University,51045,Member
221,2018-12-06 14:41:37,2018-12-06 14:45:19,31628,1st & K St SE,31643,1st & D St SE,W22012,Member
2197,2018-12-23 12:10:06,2018-12-23 12:46:43,31641,2nd St & Massachusetts Ave NE,31272,Washington & Independence Ave SW/HHS,W21028,Member
371,2018-12-12 07:20:20,2018-12-12 07:26:32,31280,11th & S St NW,31263,10th & K St NW,W00304,Member
278,2018-12-09 11:17:06,2018-12-09 11:21:44,31281,8th & O St NW,31600,5th & K St NW,W00168,Member
1100,2018-12-10 06:09:54,2018-12-10 06:28:15,31632,15th & F St NE,31243,4th & C St SW,W20983,Member
1649,2018-12-27 12:54:49,2018-12-27 13:22:19,31254,15th & K St NW,31258,Lincoln Memorial,W00249,Member
182,2018-12-24 11:46:13,2018-12-24 11:49:16,31201,15th & P St NW,31282,16th & R St NW,W20357,Member
166,2018-12-07 16:46:23,2018-12-07 16:49:09,31212,21st & M St NW,31253,19th & K St NW,W23412,Member
201,2018-12-18 12:01:50,2018-12-18 12:05:12,31279,19th & G St NW,31257,22nd & I St NW / Foggy Bottom,W23983,Member
446,2018-12-26 10:43:41,2018-12-26 10:51:07,31619,Lincoln Park / 13th & East Capitol St NE ,31639,2nd & G St NE,W23614,Member
285,2018-12-11 20:46:58,2018-12-11 20:51:43,31506,1st & Rhode Island Ave NW,31245,7th & R St NW / Shaw Library,W01235,Member
392,2018-12-13 14:35:16,2018-12-13 14:41:49,31233,17th & K St NW / Farragut Square,31229,New Hampshire Ave & T St NW,W23677,Member
1323,2018-12-13 17:58:22,2018-12-13 18:20:25,31243,4th & C St SW,31619,Lincoln Park / 13th & East Capitol St NE ,W22331,Member
586,2018-12-10 14:46:27,2018-12-10 14:56:14,31627,3rd & M St NE,31640,Maryland Ave & E St NE,E00146,Member
614,2018-12-26 10:36:59,2018-12-26 10:47:13,31228,8th & H St NW,31239,Rhode Island & Connecticut Ave NW,W24061,Member
137,2018-12-18 18:03:18,2018-12-18 18:05:35,32025,Carroll & Westmoreland Ave,32026,Carroll & Ethan Allen Ave,W23977,Member
536,2018-12-09 09:12:05,2018-12-09 09:21:02,31618,4th & East Capitol St NE,31270,8th & D St NW,W22770,Member
141,2018-12-16 15:29:39,2018-12-16 15:32:01,31296,Columbia & Ontario Rd NW,31113,Columbia Rd & Belmont St NW,W23940,Member
253,2018-12-17 14:18:39,2018-12-17 14:22:52,31267,17th St & Massachusetts Ave NW,31213,17th & K St NW,W21675,Member
260,2018-12-12 13:46:34,2018-12-12 13:50:55,31600,5th & K St NW,31509,New Jersey Ave & R St NW,70047,Member
296,2018-12-21 16:15:59,2018-12-21 16:20:55,31623,Columbus Circle / Union Station,31647,7th St & Massachusetts Ave NE,W21491,Member
354,2018-12-17 07:30:53,2018-12-17 07:36:48,31202,14th & R St NW,31223,Convention Center / 7th & M St NW,W24003,Member
2328,2018-12-21 10:37:52,2018-12-21 11:16:40,31221,18th & M St NW,31917,N Lynn St & Fairfax Dr,W23674,Member
641,2018-12-01 01:21:08,2018-12-01 01:31:50,31223,Convention Center / 7th & M St NW,31227,13th St & New York Ave NW,W21353,Member
2975,2018-12-05 16:50:55,2018-12-05 17:40:30,31247,Jefferson Dr & 14th St SW,31290,17th St & Independence Ave SW,W00613,Casual
1625,2018-12-11 09:42:51,2018-12-11 10:09:57,31267,17th St & Massachusetts Ave NW,31650,1st & M St SE,W21547,Member
852,2018-12-17 08:42:02,2018-12-17 08:56:15,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31627,3rd & M St NE,W00132,Member
275,2018-12-12 17:38:19,2018-12-12 17:42:54,31606,Potomac & Pennsylvania Ave SE,31608,8th & Eye St SE / Barracks Row,E00078,Member
595,2018-12-19 09:11:39,2018-12-19 09:21:34,31296,Columbia & Ontario Rd NW,31275,New Hampshire Ave & 24th St NW,W23151,Member
1587,2018-12-04 09:18:04,2018-12-04 09:44:32,31505,Eckington Pl & Q St NE,31296,Columbia & Ontario Rd NW,W23877,Member
415,2018-12-28 16:24:30,2018-12-28 16:31:26,31319,Wisconsin Ave & Brandywine St NW,31302,Wisconsin Ave & Newark St NW,W21254,Member
274,2018-12-03 17:14:08,2018-12-03 17:18:42,31234,20th & O St NW / Dupont South,31275,New Hampshire Ave & 24th St NW,W23300,Member
773,2018-12-18 21:40:22,2018-12-18 21:53:15,31251,12th & L St NW,31651,11th & Park Rd NW,W22716,Member
1828,2018-12-29 19:42:42,2018-12-29 20:13:11,31100,19th St & Pennsylvania Ave NW,31514,Hamlin & 7th St NE,W20124,Member
392,2018-12-11 06:27:43,2018-12-11 06:34:16,31116,California St & Florida Ave NW,31213,17th & K St NW,W23445,Member
564,2018-12-16 23:45:16,2018-12-16 23:54:40,31125,15th & W St NW,31285,22nd & P ST NW,W23509,Member
657,2018-12-22 09:56:01,2018-12-22 10:06:58,31615,6th & H St NE,31626,15th St & Massachusetts Ave SE,W23752,Member
546,2018-12-07 16:05:16,2018-12-07 16:14:22,31610,Eastern Market / 7th & North Carolina Ave SE,31623,Columbus Circle / Union Station,W20767,Member
331,2018-12-05 12:18:38,2018-12-05 12:24:09,31251,12th & L St NW,31265,5th St & Massachusetts Ave NW,W23197,Casual
991,2018-12-17 22:12:27,2018-12-17 22:28:59,31266,11th & M St NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W00658,Casual
297,2018-12-29 10:31:35,2018-12-29 10:36:32,31107,Lamont & Mt Pleasant NW,31296,Columbia & Ontario Rd NW,W22253,Member
2653,2018-12-04 08:58:30,2018-12-04 09:42:43,31304,36th & Calvert St NW / Glover Park,31277,17th & G St NW,W22062,Member
578,2018-12-18 06:16:52,2018-12-18 06:26:30,31623,Columbus Circle / Union Station,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W22991,Member
765,2018-12-11 08:12:04,2018-12-11 08:24:50,31296,Columbia & Ontario Rd NW,31255,24th & N St NW,W22965,Member
150,2018-12-04 17:28:19,2018-12-04 17:30:49,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31308,39th & Veazey St NW,W21140,Member
258,2018-12-12 17:13:42,2018-12-12 17:18:01,31128,23rd & M St NW,31224,19th & L St NW,W00273,Member
494,2018-12-05 19:23:06,2018-12-05 19:31:20,31619,Lincoln Park / 13th & East Capitol St NE ,31605,3rd & D St SE,W23828,Member
357,2018-12-17 10:01:14,2018-12-17 10:07:11,31106,Calvert & Biltmore St NW,31200,Massachusetts Ave & Dupont Circle NW,W20775,Member
296,2018-12-23 12:51:05,2018-12-23 12:56:01,31623,Columbus Circle / Union Station,31640,Maryland Ave & E St NE,W20551,Member
291,2018-12-18 08:06:57,2018-12-18 08:11:48,31619,Lincoln Park / 13th & East Capitol St NE ,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W23485,Member
334,2018-12-23 15:42:15,2018-12-23 15:47:49,31275,New Hampshire Ave & 24th St NW,31246,M St & Pennsylvania Ave NW,W21372,Member
1223,2018-12-25 12:28:38,2018-12-25 12:49:02,31249,Jefferson Memorial,31247,Jefferson Dr & 14th St SW,W22615,Member
741,2018-12-13 18:59:01,2018-12-13 19:11:22,31641,2nd St & Massachusetts Ave NE,31108,4th & M St SW,W00756,Member
1777,2018-12-13 15:16:52,2018-12-13 15:46:30,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00199,Member
458,2018-12-10 18:59:34,2018-12-10 19:07:12,31223,Convention Center / 7th & M St NW,31203,14th & Rhode Island Ave NW,W00240,Member
